feature,class_label
"[-3.54342072e+02  5.28328476e+01 -2.89294415e+01  4.44227314e+00
 -2.53973174e+00 -9.93886948e+00 -1.87741184e+01 -5.75955439e+00
 -2.22911587e+01 -4.56838846e+00  1.85321212e+00 -1.19473829e+01
 -3.30377507e+00 -6.07732010e+00 -6.98271799e+00  7.46288776e-01
 -1.08587179e+01 -5.73583126e+00 -4.08149624e+00 -5.77493906e+00
 -1.02878838e+01 -4.74539566e+00 -7.83075809e+00 -4.84588671e+00
 -7.43095064e+00 -2.21153545e+00 -6.49815083e+00 -2.29325795e+00
 -4.01198339e+00  2.45499671e-01  1.97809339e+00  4.11178589e+00
  2.66801429e+00  2.98099309e-01 -1.26230168e+00  1.15784669e+00
 -9.38752592e-01  3.01219010e+00  3.88042450e+00  7.36592674e+00
  6.44700623e+00  6.36520386e+00  1.93730879e+00  2.54613113e+00
 -1.16828728e+00  8.46825480e-01 -5.37196577e-01 -1.12533301e-01
 -1.62209284e+00 -2.29474247e-01 -1.30420375e+00 -8.70969117e-01
 -1.24616194e+00 -5.59309423e-01 -1.07006443e+00  1.18108845e+00
 -1.09864295e+00  8.25123936e-02 -2.52488518e+00 -1.42671525e+00
 -1.25707424e+00 -4.72155452e-01 -1.75493622e+00 -7.64995098e-01
 -1.71004498e+00 -1.36776835e-01 -1.48267293e+00 -1.65863648e-01
 -5.21638036e-01 -2.88961791e-02 -1.58144665e+00 -8.42425406e-01
 -2.04173303e+00 -1.34551644e+00 -1.35451937e+00 -3.93437296e-02
 -8.25184584e-01  5.36056682e-02 -7.60336876e-01 -3.42821270e-01
 -1.41217470e+00 -2.88101047e-01  7.11988285e-02  2.98726827e-01
 -5.36656976e-01  7.67611146e-01 -2.30227157e-01 -1.30048409e-01
  3.52137923e-01  1.06951797e+00  4.63817388e-01 -3.50317508e-01
 -9.80115294e-01 -3.93486559e-01 -9.45811212e-01 -8.54355216e-01
 -7.61147857e-01  4.02707160e-02 -9.60869789e-01 -3.43575954e-01
  2.21015662e-01  5.75140238e-01 -1.75292268e-01 -5.44800656e-03
 -4.04297203e-01  1.93457119e-02 -3.37634623e-01 -1.00762546e-01
 -4.78160799e-01 -1.48475677e-01  8.08133706e-02  4.16694134e-02
 -4.61340183e-03  1.80242196e-01  1.71681479e-01  2.13868782e-01
  1.41634112e-02  3.63115370e-01 -3.28474194e-02 -1.47124261e-01
  1.04285903e-01 -4.30995733e-01 -4.35644269e-01  2.13201940e-01
  2.04980627e-01  1.61194563e-01 -8.86662528e-02 -1.37721598e-01]",Actor_01
"[-5.26458679e+02  2.40780602e+01 -1.06375418e+01 -2.17771935e+00
 -1.22362766e+01 -1.06980591e+01 -1.50943766e+01 -1.01612225e+01
 -8.71968079e+00 -3.55951405e+00 -1.01269541e+01 -3.03545570e+00
 -4.16174221e+00 -4.34902906e+00 -1.91424382e+00 -4.85044193e+00
 -6.14690208e+00 -1.56307554e+00 -3.26712179e+00  2.85897255e+00
  9.38694859e+00  9.84064007e+00  9.07290554e+00  1.04588547e+01
  3.55294609e+00  1.93540537e+00 -1.86309421e+00  3.00687814e+00
  5.05975895e-02  5.46538830e-01 -3.16604543e+00 -2.44140267e+00
 -2.20259786e+00  3.88923556e-01 -1.56641293e+00 -1.33780563e+00
 -9.43725944e-01 -1.11216021e+00 -1.97779870e+00  7.06337392e-02
 -7.51976132e-01  2.57009339e+00  8.72317851e-01  1.05903375e+00
  3.93928617e-01  2.11187959e+00 -3.51151407e-01  5.36178052e-01
 -8.67275476e-01  1.03987944e+00 -1.64230621e+00  9.91014391e-02
 -8.98043960e-02  7.33438373e-01 -9.14580286e-01  1.57905710e+00
 -2.37528205e-01 -4.76091951e-01 -1.33286572e+00  2.10125893e-01
 -1.28328145e+00 -5.06243408e-01 -5.08927047e-01  9.90649045e-01
  9.85389277e-02  5.87472975e-01 -7.45242059e-01  7.61525752e-03
  4.98162180e-01  2.56663144e-01 -7.58161306e-01  2.40809962e-01
 -5.63216686e-01 -1.08962560e+00 -7.90201247e-01 -2.87577361e-01
 -5.31878412e-01 -1.54597506e-01 -8.83555174e-01  4.60194796e-01
  3.70246112e-01  1.05531864e-01 -5.27013600e-01  8.81838918e-01
  2.26628676e-01  1.48966894e-01 -5.63289285e-01 -3.15091521e-01
 -8.44709948e-02  7.72922277e-01  1.35892136e-02  5.50394416e-01
 -5.58675230e-01 -3.96412313e-01 -4.26478893e-01 -3.39069277e-01
 -1.72076240e-01  5.18030941e-01  2.05778733e-01  2.19387218e-01
  2.36682355e-01  2.42773101e-01 -2.73751877e-02  3.31000954e-01
  3.81645262e-01  2.29058564e-01 -1.42075464e-01  1.70605958e-01
 -1.03801526e-01  6.22625113e-01  9.51780304e-02  3.17673981e-02
  1.07855864e-01 -2.45255753e-02 -2.90356547e-01 -9.13446918e-02
  2.25901753e-02  9.24646482e-02 -1.38187543e-01 -3.38249326e-01
 -6.34105623e-01 -3.11389983e-01 -4.04868037e-01 -9.16168988e-02
  2.49114051e-01 -1.60972461e-01  1.03534877e-01  3.99316669e-01]",Actor_24
"[-6.1149084e+02  5.3697186e+01 -2.7876976e+00  1.5713755e+01
  3.3997235e+00  4.2947692e-01 -6.5267153e+00 -8.4063673e+00
 -5.2088547e+00 -2.6514435e+00  9.3517721e-01 -9.0862312e+00
  1.4717762e+00 -1.2187643e-01 -4.1344171e+00  1.8632257e+00
 -3.4015503e+00 -5.1090276e-01  1.7502911e+00 -4.9699149e-01
 -3.9137771e+00 -3.4237988e+00 -3.3987441e+00 -1.9537480e+00
 -4.7152567e+00  9.6094133e-03 -2.6986988e+00  2.3797269e+00
 -1.2982136e+00  8.6072481e-01  2.7149704e+00 -1.3903847e+00
  7.5419128e-01  2.1639266e+00 -6.7554724e-01  3.6492543e+00
  1.4144297e+00  1.7722622e+00  1.5970716e-01  3.0446286e+00
  4.0447874e+00  4.7223625e+00  3.1626124e+00  5.9001799e+00
  4.8107119e+00  5.8735399e+00  5.6522765e+00  4.7176538e+00
  3.1342645e+00  4.7721181e+00  2.5657442e+00  3.6484482e+00
  1.7144902e+00  3.6079433e+00  2.8554773e-01  1.7573364e+00
  9.3988121e-01  2.2220249e+00  3.7141520e-01  9.6423656e-01
  2.2562519e-01  6.5693474e-01  1.1735083e-01 -1.9046192e-01
  1.8947361e-01  7.3652071e-01 -1.3552927e+00 -3.8307101e-01
 -2.8805066e-02  1.1520851e+00 -2.6400271e-01 -2.7367741e-01
 -1.1051643e+00 -8.5132825e-01 -9.5164156e-01  8.1406057e-01
 -8.7808913e-01 -5.6024015e-01 -3.8503280e-01  8.7352610e-01
 -4.3496290e-01  6.9112003e-02  7.1978442e-02  2.5397593e-01
 -3.5662714e-01  3.7982509e-01 -2.4342409e-01  6.3964403e-01
 -1.7751721e-01 -4.9232379e-01 -1.1871072e+00 -4.6705121e-01
 -4.6973294e-01 -4.4362193e-01 -7.7363557e-01 -2.7404255e-01
 -1.2197318e+00 -2.7010885e-01 -1.0088198e-01  2.2517177e-01
 -2.5767660e-01 -2.8148532e-02 -1.1359799e-02  1.1791380e-01
  4.0412508e-02  6.1471742e-01  4.2582980e-01  9.4550416e-02
 -2.0116612e-01  6.9473869e-01  6.2309659e-01  1.6844800e-02
  4.1927958e-01  6.8498075e-01 -3.2890829e-01  1.4311758e-01
  1.0501306e-01  1.5519325e-01  1.9130823e-01  1.4564663e-01
  2.3371939e-01  1.6861352e-01  2.9909724e-01  6.5541148e-01
  2.8041840e-01  2.3087506e-01  1.1566420e-01 -1.5475598e-01]",Actor_19
"[-3.49670837e+02  4.28186722e+01 -1.77626934e+01 -1.44050562e+00
 -2.07045460e+00 -8.56167793e+00 -5.42712450e+00 -7.33129835e+00
 -1.55513215e+00 -3.26043391e+00  1.93749845e+00  1.86949536e-01
 -1.57272375e+00  1.79611158e+00 -5.37122440e+00  2.90836096e+00
 -4.33385015e-01  1.91398656e+00  5.87597942e+00  8.43408298e+00
  3.72652125e+00  6.28121996e+00  3.36421299e+00  2.92194271e+00
  4.85416591e-01  3.64699030e+00  4.59385216e-01  2.36685348e+00
  2.00847459e+00  3.79847574e+00  1.71320009e+00  3.53779745e+00
  8.52161467e-01  3.57538080e+00  2.27837205e+00  2.98686314e+00
  2.10802937e+00  4.49003220e+00  8.61569226e-01  2.65276980e+00
  1.03705823e+00  2.76745296e+00  1.55405784e+00  2.98780012e+00
  8.37678432e-01  1.31167889e+00  1.06931436e+00  1.54384565e+00
 -8.96705016e-02  1.68966424e+00 -2.55337209e-02  1.15332246e+00
  1.40937006e+00  2.16850638e+00 -2.23257374e-02  1.41361868e+00
 -3.63475323e-01  7.85394192e-01  4.09768403e-01  1.39013863e+00
  6.90092146e-01  1.11006522e+00 -1.70517117e-01  1.40787327e+00
 -3.48115891e-01  1.16318190e+00 -1.30357504e-01  6.52473867e-01
 -3.57108563e-01  3.84665817e-01  3.96685481e-01  9.55610931e-01
  2.01748908e-01  4.88389164e-01 -1.43211737e-01  4.54244822e-01
 -4.22978878e-01  8.47672582e-01 -2.04757914e-01  2.30161473e-01
  7.60998949e-02  8.60919535e-01  2.59944201e-01  3.09485108e-01
 -3.88387851e-02  6.50190949e-01  1.63279414e-01  6.11439049e-01
  5.54584861e-01  1.42269051e+00  8.63776624e-01  1.05836415e+00
  6.75661504e-01  1.01563954e+00  2.54639030e-01  4.01183873e-01
  2.61599962e-02  6.60304964e-01  7.50883579e-01  9.40123618e-01
  4.99611974e-01  6.81401551e-01  2.32329860e-01  9.54394698e-01
  4.68231648e-01  3.47136736e-01  4.32071060e-01  3.98928076e-01
 -1.73933372e-01  4.00615573e-01  3.40803474e-01  5.23779094e-01
  3.74940664e-01  2.85887152e-01 -2.62077972e-02  2.83821315e-01
  9.12238359e-02  4.16898817e-01 -1.02385245e-01  6.23703562e-02
  2.23164886e-01  3.99765462e-01  7.68350139e-02  9.02360380e-02
  2.80703753e-01  8.45883712e-02 -6.35706410e-02 -4.76984046e-02]",Actor_09
"[-5.05945526e+02  3.08745937e+01 -1.23721142e+01 -4.16753531e+00
 -4.85462189e+00 -6.21770811e+00 -9.79950333e+00 -9.61751556e+00
 -1.01747932e+01 -5.86829710e+00 -3.93239927e+00 -5.17572212e+00
 -6.89602137e+00 -6.26658678e+00 -8.57498360e+00 -4.00412989e+00
 -8.16476822e+00 -4.86687279e+00 -2.01196337e+00  1.28739071e+00
 -3.79671633e-01  4.28593254e+00  1.30516076e+00 -2.99425411e+00
 -1.44872284e+00  3.00777221e+00  1.36480227e-01  1.78243852e+00
  6.47386074e-01 -3.31620485e-01  1.96624124e+00  2.51342869e+00
 -8.36550415e-01 -1.13786626e+00 -1.76142609e+00  1.23256791e+00
  9.48353469e-01  3.90521646e-01  7.12787867e-01  2.70655656e+00
  1.01546216e+00  9.09138978e-01  1.45354010e-02  9.00230169e-01
 -7.06529379e-01 -3.60131525e-02 -2.92694829e-02  7.11922705e-01
 -5.64401507e-01  3.28614593e-01  2.91105926e-01  2.65125036e-01
 -1.59652340e+00 -2.84808904e-01 -5.73272288e-01 -5.09043813e-01
 -4.35242563e-01  8.15142393e-01  5.71114480e-01  7.68515393e-02
 -1.73704222e-01  7.12071896e-01 -7.91227996e-01  5.83850145e-01
 -1.05744791e+00 -3.07282340e-02 -7.55309984e-02  2.84142822e-01
 -6.98019862e-01  1.01760077e+00 -1.36582002e-01 -1.92069039e-01
 -4.51698780e-01  1.94785103e-01 -3.97362590e-01  8.39621499e-02
 -7.21818686e-01  3.68599653e-01 -3.01678985e-01 -4.30316366e-02
 -5.78764733e-03  3.19482625e-01 -3.74714285e-01  6.03072286e-01
 -1.15311295e-01 -4.10550117e-01 -1.27155840e-01 -6.00764416e-02
  1.71617955e-01  7.51416564e-01  8.09042528e-02  1.76996410e-01
 -1.38605908e-01  4.36958790e-01 -9.74925384e-02  9.41832960e-02
  2.44345844e-01  3.48650247e-01 -2.84275681e-01  3.19205612e-01
  4.10386503e-01  5.57693243e-01  3.76747638e-01 -1.55981570e-01
 -2.30098516e-01  2.04142645e-01 -8.25285539e-02  3.41922194e-01
 -1.24757528e-01  1.00360930e-01 -7.08379373e-02  2.32113019e-01
  8.58395323e-02 -3.88386175e-02 -2.21786156e-01 -3.34834307e-01
  1.68958530e-01  2.26740703e-01 -1.52081445e-01 -1.50803804e-01
 -1.62120223e-01 -1.14590675e-01  1.02192558e-01 -1.41837761e-01
 -1.49676025e-01 -9.06569958e-02 -1.09543614e-01  1.96024939e-01]",Actor_23
"[-4.45387848e+02  1.69756126e+01 -1.77057800e+01 -2.58998561e+00
 -1.04456663e+01 -5.97277498e+00 -5.13736629e+00 -1.35306244e+01
 -1.06118269e+01 -5.40918779e+00 -6.02355146e+00  8.02383944e-03
  5.25279999e+00  1.58649931e+01  6.61346722e+00  2.83763599e+00
 -2.26326799e+00  1.80753022e-01  2.61777997e+00  2.39044142e+00
 -1.79622877e+00 -6.60871983e-01 -2.76567817e+00  1.51907399e-01
 -6.55099228e-02  3.08065391e+00 -8.33707809e-01  9.10094261e-01
  6.92312047e-02 -2.39081597e+00 -1.49264622e+00  4.43576992e-01
 -3.61709893e-01  4.50546563e-01 -5.32249510e-02  1.45927525e+00
 -6.87136829e-01  2.65235090e+00  2.20501637e+00  1.20912290e+00
 -2.85592258e-01  1.37734163e+00 -1.15697742e+00 -6.34508207e-02
 -4.67450619e-01  7.65775815e-02 -1.24001074e+00 -2.60926597e-02
 -1.13701439e+00  9.78252590e-01 -2.08094746e-01  4.71464932e-01
  2.69793421e-02  1.44907141e+00  3.56453985e-01  1.22681785e+00
 -1.06963778e+00 -3.32162231e-02 -4.64047194e-01  8.25709030e-02
 -1.22534382e+00 -1.24465965e-01 -2.23014727e-01  2.24562660e-01
 -3.58689815e-01  3.50161761e-01 -5.34217656e-01  4.84875888e-01
 -1.79919243e-01  1.56539053e-01 -4.99539435e-01 -9.82233435e-02
 -6.83097482e-01 -1.71525687e-01 -1.10010445e+00  1.37612596e-01
 -1.01826382e+00 -1.42880995e-02 -2.43112892e-01 -1.32600352e-01
 -1.07685283e-01  1.01798244e-01 -8.16113353e-01  4.18909162e-01
  1.55194597e-02  1.12152345e-01 -8.52472901e-01  5.00742674e-01
 -1.56820565e-01 -6.83395490e-02 -6.34591728e-02  3.85284126e-01
 -4.16740507e-01 -6.53757691e-01 -8.28277588e-01 -1.41577125e-01
 -2.44111165e-01 -2.89724898e-02  3.35702091e-01  8.06677938e-01
 -1.55301571e-01  1.04587190e-01  1.90117734e-03  2.99475372e-01
 -6.32534996e-02  2.87413031e-01 -7.04681128e-02  1.55683890e-01
  1.01115793e-01  3.27002585e-01 -4.96364355e-01 -3.10085416e-01
 -3.82034302e-01 -2.18248919e-01 -1.71350434e-01  2.25154743e-01
 -2.35087857e-01  5.75682446e-02  2.72514284e-01  2.86243826e-01
 -1.93591669e-01 -1.71487749e-01 -3.31028759e-01 -1.31431878e-01
 -1.09532133e-01  1.64516345e-02  2.92003870e-01  3.15820307e-01]",Actor_04
"[-5.4262506e+02  5.7968563e+01 -1.4285073e+01  1.4740106e+01
 -4.9328065e-01 -7.0024920e+00 -1.8021444e+01 -1.2666705e+01
 -1.3264568e+01 -1.0627621e+01 -2.5033395e+00 -1.0657703e+01
 -6.8792458e+00 -2.8921106e+00 -1.0577594e+01 -1.2972164e+00
 -8.2023687e+00 -4.6707144e+00 -3.5919945e+00 -7.4839463e+00
 -7.5388350e+00 -3.7200966e+00 -5.9570456e+00 -3.9934483e+00
 -4.0713668e+00 -2.6635826e+00 -4.0885043e+00 -2.5781543e+00
 -2.7083211e+00 -4.5298157e+00 -3.8512151e+00 -2.5482268e+00
 -4.5322533e+00 -8.1194425e-01 -1.4148909e+00  5.0137120e-01
  3.4351951e-01  6.7744045e+00  1.1010267e+01  1.5350751e+01
  1.2260649e+01  8.6628609e+00 -4.4475028e-01 -1.6551765e+00
 -5.6621838e-01  4.7836075e+00  3.7121482e+00  2.1385136e+00
 -1.7406849e+00 -3.1415284e+00 -1.2562420e+00  3.4179299e+00
  1.2955276e+00 -2.0654640e+00 -5.9585166e+00 -1.6446860e+00
 -7.4843429e-02 -5.8855617e-01 -3.6718092e+00 -3.0250251e+00
 -1.6795683e+00  3.8092533e-01 -3.0048335e+00 -3.8485715e+00
 -3.2857394e+00 -9.0825641e-01 -2.4865694e+00 -2.4519401e+00
 -1.8418901e+00  1.3826013e+00 -2.5294590e-01 -2.3845017e+00
 -3.7903085e+00 -6.3796842e-01 -1.3639743e+00 -4.8967332e-01
 -3.1192642e-01  1.7590326e+00  1.6142992e+00 -2.7536523e-02
 -1.3537182e+00  1.0288637e+00  2.4899979e-01 -6.5572530e-01
 -3.4215897e-01  4.8734650e-01 -1.5502203e-02 -1.4168863e-01
 -6.9694746e-01  1.0791359e-01 -3.3356899e-01 -6.9528860e-01
 -6.7915273e-01  5.1847810e-01 -3.2883954e-01 -3.9867219e-01
  3.0468848e-01  9.4445980e-01 -3.7708241e-01 -1.7739616e-01
  6.5181231e-01  9.2366964e-01  1.5724628e-01  8.9600682e-01
  1.0109787e+00  8.5858154e-01 -4.8580695e-02  2.7249634e-01
 -2.2204326e-01  3.5611326e-01  5.9170038e-01  9.3709755e-01
  1.6877450e-01  5.3032422e-01  2.1862321e-01 -4.6166536e-01
 -3.0376506e-01  3.3408269e-02 -1.9854125e-01  4.5832064e-02
  4.1822278e-01 -3.3177048e-01 -1.5742666e-01  1.3829614e-01
 -5.6629068e-01 -3.3945543e-01  3.8200527e-02 -1.3761182e-01]",Actor_03
"[-4.98342926e+02  1.80994873e+01 -1.93630619e+01  4.23014927e+00
 -1.22164860e+01 -1.33931246e+01 -4.08024168e+00 -1.74519558e+01
 -8.95927334e+00 -5.80753899e+00 -1.13201857e+01 -4.61963606e+00
 -1.15062923e+01 -1.25082350e+00 -8.43554020e+00 -2.55645037e+00
  5.20784199e-01  6.44024181e+00  1.41808386e+01  1.48652573e+01
  1.06190643e+01  7.99354649e+00 -2.64238405e+00 -3.96395564e+00
 -5.68319130e+00  9.30264056e-01  2.33428687e-01 -1.30713284e+00
 -5.48236752e+00 -5.80723667e+00 -9.99237418e-01  2.75580478e+00
 -2.25719404e+00 -5.49790812e+00 -1.75537372e+00  3.08122301e+00
 -5.48964679e-01 -8.49885106e-01  3.11729193e+00  9.94318676e+00
  3.04870987e+00 -3.38280201e+00 -2.02684665e+00  9.62127149e-01
 -3.22403264e+00 -8.47156882e-01  1.35834491e+00  3.82801443e-02
 -4.33899975e+00  1.04662907e+00  1.21500230e+00 -2.26973072e-01
 -2.62072110e+00  1.11006245e-01 -9.62592125e-01  4.82043803e-01
  7.34976947e-01  1.60675526e+00 -2.12783813e-02  1.25800192e+00
  1.74491793e-01  8.90844166e-01 -1.59331286e+00  3.43205810e-01
  1.07804798e-01 -4.36795168e-02 -1.46812815e-02  3.49650919e-01
 -2.39031267e+00 -5.21124899e-01 -2.73038566e-01 -2.90548146e-01
 -7.19015837e-01 -6.75153613e-01 -1.56213665e+00  4.52426761e-01
 -9.28610563e-01 -2.82014757e-01  8.00451219e-01  5.01087546e-01
 -2.81464756e-01  1.14394927e+00 -5.02294078e-02  4.46271688e-01
 -2.02761561e-01 -2.04821423e-01 -3.21117133e-01 -3.65441859e-01
 -6.70769296e-05  3.08770746e-01 -5.59854768e-02  5.07078707e-01
 -4.75816488e-01 -4.75384265e-01 -9.88233864e-01 -2.69804180e-01
 -2.18522444e-01 -3.43054533e-02 -1.55208483e-01  3.23374003e-01
  4.29431945e-01  2.49922007e-01 -1.91292450e-01  2.23617509e-01
  6.35380372e-02  2.03075975e-01 -1.58048093e-01 -8.82187635e-02
  2.59482443e-01  3.97886246e-01 -1.35356590e-01  2.15981323e-02
  1.80214122e-01  2.02280894e-01  6.59707040e-02  2.00326890e-01
 -3.51115018e-01 -6.41380847e-02  1.22675374e-02 -5.45820557e-02
 -1.15950212e-01 -8.99541080e-02 -3.00055742e-01 -2.48382062e-01
  1.76823273e-01  1.40276611e-01  1.23147711e-01  1.51576027e-01]",Actor_04
"[-5.4152655e+02  6.5000336e+01 -1.2824126e+01  1.6332031e+01
  1.4870608e+01 -3.9687817e+00  9.7543108e-01  2.4573698e+00
 -6.7409878e+00  2.5193725e+00  2.8695660e+00  1.4983088e+00
 -4.9545188e-02  2.1049974e+00  2.2750986e+00  3.3040106e-01
  1.7390320e+00 -1.4027908e+00  2.0020227e+00  1.4274788e+00
 -9.9340719e-01  1.0430760e+00 -1.1915619e+00  1.7002469e+00
 -1.9677824e+00  1.4500329e+00 -1.1754628e+00  1.3564125e+00
 -2.0175059e+00  1.9785451e+00 -1.0068661e+00 -8.0787635e-01
 -5.4368907e-01 -1.5584719e-01 -1.0918292e+00  2.2881300e+00
  1.5604265e+00  1.7464266e+00  1.3806834e+00 -5.1529777e-01
 -9.2345184e-01  6.9853348e-01  1.0552596e+00  2.0387468e+00
  1.4732387e+00  1.5442355e+00  6.7888141e-01  1.2429048e+00
 -3.3298265e-02  3.6511481e-01 -1.0531605e+00  1.4986532e+00
  5.7101506e-01  2.1195230e+00  8.6998373e-01  2.1791646e+00
  1.7600193e+00  2.4435883e+00  7.9495430e-01  1.5056436e+00
  6.1058414e-01  1.5381099e+00  3.7155569e-01  2.6054497e+00
  1.6176292e+00  2.1311944e+00  7.7796000e-01  1.5805721e+00
  8.0931032e-01  1.0620416e+00  2.0998630e-01  1.2239903e+00
  6.3628018e-01  1.5922265e-01 -3.8492247e-01  5.8412099e-01
  1.6896653e-01  2.9475099e-01 -1.5896700e-01  4.0844366e-01
 -6.1555747e-02  6.6393828e-01 -2.6455024e-01  2.8212315e-01
  3.9100841e-01  7.0865011e-01 -4.9555683e-01 -3.4013289e-01
  5.9896433e-01  1.3795321e+00  3.7013367e-01 -1.3525605e-01
 -5.0712138e-01 -8.8805974e-02 -1.4746183e-01  1.9000173e-01
 -1.9124730e-01  4.3617213e-01  2.9053825e-01 -1.7058012e-01
  3.5898995e-01  9.4578898e-01  4.6404052e-01  6.5753686e-01
  6.7540526e-01  8.6253011e-01  3.3324409e-01  3.0621883e-01
  2.6990306e-01  3.3213875e-01  3.4335747e-01  4.9773473e-01
 -1.4072205e-01  8.2657166e-02  3.4289908e-01  6.4299911e-02
 -1.2134550e-01  4.7387868e-01  3.7993619e-01  7.0280886e-01
  2.2424413e-01  3.7605572e-01  6.6198272e-01  8.3316469e-01
  5.4242522e-01  2.5886300e-01 -6.5538943e-02 -4.6566844e-02]",Actor_15
"[-5.78756897e+02  3.42730789e+01 -2.23341236e+01 -8.80501842e+00
 -4.36368370e+00 -1.73050480e+01 -1.16190748e+01 -1.82778816e+01
 -6.75007677e+00  1.93758202e+00 -1.10275736e+01 -7.69783449e+00
 -3.63927150e+00 -2.90976405e+00 -2.93689442e+00  5.43110073e-01
  3.98243785e+00  6.03252745e+00  2.65031409e+00  3.71041387e-01
  4.17704773e+00  9.69335139e-01  8.54527950e-01  2.22016263e+00
 -2.97593808e+00 -1.66019261e+00 -2.22526956e+00  1.42697072e+00
 -1.96387410e+00  3.29476619e+00  6.03164017e-01  6.25643396e+00
  3.95530105e+00  3.95029259e+00  4.05623108e-01  1.93331683e+00
 -6.28107309e-01  2.70814061e-01  2.07625851e-01  2.13366365e+00
  7.39251196e-01 -4.18326072e-02 -2.37310934e+00 -3.63551050e-01
 -3.59754562e-01  5.14405906e-01  5.54840088e-01  1.52635014e+00
 -7.60470033e-01 -2.78177470e-01 -1.33969712e+00  1.97536170e-01
 -1.16756737e+00  1.68846220e-01 -3.59046496e-02  1.27340996e+00
 -8.72074962e-01  1.83541036e+00  8.25132430e-01  8.36480737e-01
 -1.58667490e-01  1.21117425e+00  1.12869233e-01  6.78684056e-01
 -6.04230821e-01  2.13459760e-01 -6.87390685e-01  8.11078906e-01
  3.44825536e-02 -6.68787062e-01 -5.21455228e-01  3.79191428e-01
 -6.19685769e-01 -1.83073327e-01 -9.98560727e-01  9.43773612e-02
 -4.72827256e-01  5.00017166e-01  3.08843046e-01  9.77500558e-01
 -6.18526220e-01 -4.14890051e-02  1.19865805e-01  3.30264390e-01
  1.01756692e-01  1.03100801e+00  4.32227880e-01  1.11183596e+00
  4.82961953e-01  9.46269274e-01  5.14093637e-01  4.02085602e-01
  2.03420281e-01  9.27035034e-01  5.72318614e-01  1.09865332e+00
  6.91202104e-01  4.96413410e-01  1.22254774e-01  4.18417990e-01
  2.19123036e-01  7.59594440e-02  4.24544692e-01  2.84032822e-01
  3.72751743e-01  9.88564432e-01  3.10055017e-01  1.09169418e-02
 -8.23328719e-02 -2.73000032e-01 -2.85305291e-01 -3.65597069e-01
 -3.26373130e-01 -3.52758765e-01 -3.91547203e-01 -2.69576292e-02
 -4.89280492e-01 -1.20034508e-01 -6.59720087e-03  1.50972024e-01
 -1.22334026e-02 -5.73564947e-01 -5.02040803e-01  1.44339353e-01
  7.73156732e-02 -9.67862904e-02 -1.20050482e-01 -9.44728479e-02]",Actor_06
"[-6.80133057e+02  4.89981346e+01  4.39750671e+00 -2.44856905e-02
 -2.25831985e+00 -4.96991301e+00 -8.89389142e-02 -1.41777744e+01
 -1.08216658e+01 -2.40430427e+00 -6.10820150e+00 -4.33812332e+00
 -5.68632221e+00 -3.53309727e+00 -2.60713935e+00 -6.73709774e+00
 -4.64192867e+00 -5.38826180e+00 -4.96230030e+00 -6.93074417e+00
 -5.13091946e+00 -4.19620800e+00 -6.82138252e+00 -3.77449036e+00
 -4.93119049e+00 -3.95911384e+00 -3.90842509e+00  1.41617644e+00
  1.76664323e-01  5.14113474e+00  4.09018230e+00  5.41356564e+00
  4.63987923e+00  5.19853783e+00  4.68401003e+00  5.05556059e+00
  3.94694614e+00  9.69252586e-01  8.74229446e-02  1.44168484e+00
  2.61271143e+00  3.81103754e+00  9.62441504e-01  7.40883589e-01
 -3.10954547e+00 -2.06084043e-01 -2.35664868e+00  4.41217124e-01
 -1.03691375e+00 -4.70756441e-01 -2.01590943e+00 -8.07094276e-01
 -1.19745231e+00 -1.15871382e+00 -1.47257149e+00 -5.41997790e-01
 -6.21476136e-02  6.05721951e-01 -8.96511376e-01 -2.04241857e-01
 -1.25467193e+00  3.92060019e-02 -9.17466164e-01  3.61761004e-01
 -8.14358771e-01  4.99261022e-01 -7.53765523e-01  4.01721239e-01
 -5.49524486e-01  2.85454039e-02 -5.45965672e-01 -6.57708883e-01
 -1.73798740e+00 -5.94050050e-01 -1.06186247e+00 -1.03993988e+00
 -1.32093358e+00 -7.43925348e-02 -7.44364262e-01 -4.30625975e-01
 -2.84372032e-01  6.78072631e-01 -5.05747437e-01 -1.15880884e-01
 -6.71323761e-02 -1.22577354e-01 -9.45388794e-01  5.88394821e-01
  2.84353465e-01  1.65482536e-01 -3.05148453e-01  3.79915863e-01
 -2.93532133e-01 -6.04207218e-01 -5.13323545e-01 -3.58160973e-01
 -6.83045089e-01 -4.55740839e-02 -1.46783471e-01  1.01213440e-01
 -2.47904494e-01 -3.51616032e-02 -5.10574207e-02  1.04155883e-01
 -2.75604594e-02  5.77342629e-01 -1.77524179e-01 -3.66986454e-01
  2.25919075e-02  4.39746529e-01 -1.76513027e-02  3.52475315e-01
 -4.33803767e-01 -8.00181180e-02  2.78030604e-01 -1.28028035e-01
  1.01289779e-01  4.27261442e-01  7.97775164e-02  1.48393139e-01
 -1.02460518e-01 -4.06017974e-02  1.51882797e-01  4.07241434e-02
 -1.65694714e-01 -4.78741452e-02 -1.90954395e-02  1.61818359e-02]",Actor_18
